dim_1,dim_2,dim_3,class_name,split
0.05709784,-13.49102,7.1761003,cutter,train
-3.3539364,5.7955956,40.91389,cutter,train
-21.912502,-26.093634,17.384253,cutter,test
16.396795,2.383062,10.957896,cutter,val
3.622076,-41.046513,9.183641,cutter,val
-36.13727,-5.9516177,-11.398097,cutter,train
-30.036915,23.904772,4.709937,cutter,test
-21.690363,-32.265106,1.1812953,cutter,test
3.7627177,2.8642378,4.787225,cutter,train
-6.3992667,1.6787435,-22.26034,cutter,test
-37.584797,17.625187,-11.71056,cutter,train
-1.896002,-13.782507,1.0130697,cutter,train
-10.184482,-16.597723,-20.098753,cutter,train
-4.654515,24.74858,4.8054166,cutter,test
-2.4487092,20.403578,-39.021492,cutter,train
1.1444197,-15.859478,-2.6738799,cutter,train
8.381063,-13.199134,1.5954466,cutter,train
-23.599974,-33.443245,-0.017549964,cutter,train
2.2426686,-7.6351266,-25.742393,cutter,train
-4.7014503,22.865429,9.722575,cutter,train
35.695614,15.319304,9.451133,cutter,val
-6.61209,18.863403,4.84533,cutter,train
-12.38899,-9.997078,31.96528,cutter,val
-9.686374,-25.114508,19.662996,cutter,train
-13.935197,-8.689072,27.673843,cutter,train
14.532799,2.7074323,33.925194,cutter,train
-18.714252,12.384857,14.806555,cutter,train
6.6988907,-11.507055,12.854248,cutter,train
1.9044243,19.123163,-23.29833,cutter,train
2.4404597,29.255402,1.192763,cutter,train
-7.2153673,-4.407599,-29.34812,cutter,test
9.318075,38.85744,0.26132527,cutter,test
16.445023,-4.8540606,14.0481205,cutter,train
10.029873,40.814705,-0.59320366,cutter,train
10.9370365,-12.429744,39.05634,cutter,train
9.969874,-10.511984,39.70896,cutter,test
-32.75117,-3.5508983,-18.527224,cutter,train
-35.07018,-3.4919846,-20.496628,cutter,train
-35.373146,-1.491651,-19.205328,cutter,val
14.7216015,-33.820908,-5.9801035,cutter,test
13.598736,-34.56003,-7.7194386,cutter,train
-3.5909574,-3.8710132,0.7236071,cutter,train
3.25281,14.084678,29.730284,cutter,test
1.6900616,15.318368,28.822853,cutter,train
8.799534,7.640434,9.145866,cutter,train
10.116684,11.492365,-4.8744717,cutter,train
-31.12655,8.577069,23.650982,cutter,train
10.758617,-5.501775,-4.047473,cutter,train
-1.731581,-21.196161,20.06044,cutter,val
